Site Name,Birmingham A4540 Roadside
Site Type,Urban Traffic
Region,Birmingham
Latitude,52.476145
Longitude,-1.874978
Date,Time,Nitrogen dioxide,Status,Ozone,Status,PM10,Status,PM2.5,Status,Sulphur dioxide,Status
2024-09-07,19:00,62.23325,V,14.51872,V,18.65,V,12.311,V,0.5553,V
2024-09-07,20:00,58.44521,V,22.10238,V,18.075,V,12.689,V,0.69412,V
2024-09-07,21:00,54.23992,V,28.23916,V,17.4,V,13.137,V,0.62471,V
2024-09-07,22:00,49.60486,V,29.03744,V,19.05,V,15.071,V,0.69412,V
2024-09-07,23:00,36.65043,V,37.71873,V,19.65,V,16.179,V,0.5553,V
2024-09-08,00:00,35.89496,V,37.21981,V,21.475,V,17.995,V,0.41647,V
2024-09-08,01:00,28.45364,V,41.31099,V,27.525,V,22.901,V,0.55629,V
2024-09-08,02:00,14.95147,V,59.20577,V,19.2,V,13.868,V,-99,V
2024-09-08,03:00,14.43161,V,52.88605,V,7.925,V,6.344,V,0.27815,V
2024-09-08,04:00,15.85109,V,51.58885,V,7.85,V,5.943,V,0.27815,V
2024-09-08,05:00,22.52261,V,35.9226,V,7.475,V,5.613,V,0.20861,V
2024-09-08,06:00,17.74283,V,35.82282,V,7.45,V,5.189,V,0.27815,V
2024-09-08,07:00,18.59346,V,39.06583,V,7.475,V,4.693,V,0.27815,V
2024-09-08,08:00,19.8235,V,46.74927,V,7.125,V,4.693,V,0.13908,V
2024-09-08,09:00,19.11354,V,57.62584,V,6.825,V,3.019,V,0,V
2024-09-08,10:00,13.71981,V,67.80391,V,8.875,V,3.42,V,0,V
2024-09-08,11:00,18.35577,V,65.95789,V,7.1,V,3.255,V,0,V
2024-09-08,12:00,14.76006,V,80.07746,V,5.6,V,2.5,V,0,V
2024-09-08,13:00,12.25369,V,88.85854,V,4.975,V,2.193,V,0,V
2024-09-08,14:00,12.34917,V,78.58069,V,8.925,V,3.844,V,0,V
2024-09-08,15:00,13.90976,V,70.04907,V,5.175,V,3.137,V,0.06954,V
2024-09-08,16:00,11.11829,V,80.32693,V,6.9,V,4.741,V,0,V
2024-09-08,17:00,10.31489,V,82.32263,V,7.425,V,5.283,V,0.06954,V
2024-09-08,18:00,17.93134,V,74.83875,V,8.15,V,5.967,V,0,V
2024-09-08,19:00,30.61453,V,55.53035,V,6.85,V,5.189,V,0,V
2024-09-08,20:00,29.19463,V,54.13336,V,6.675,V,5,V,0,V
2024-09-08,21:00,23.84787,V,58.07487,V,4.975,V,3.585,V,0,V
2024-09-08,22:00,21.48193,V,52.18756,V,7.15,V,4.245,V,0,V
2024-09-08,23:00,20.91394,V,42.15916,V,6.375,V,4.481,V,0,V
2024-09-09,00:00,18.50068,V,35.07443,V,6.9,V,4.481,V,0,V
2024-09-09,01:00,17.10584,V,34.12647,V,8.625,V,5.66,V,0.65017,V
2024-09-09,02:00,11.2341,V,39.18224,V,5.8,V,3.75,V,-99,V
2024-09-09,03:00,6.05883,V,43.05723,V,3.575,V,1.651,V,0.83593,V
2024-09-09,04:00,6.15239,V,42.70798,V,3.875,V,2.052,V,0.62695,V
2024-09-09,05:00,9.03904,V,48.5953,V,7.175,V,4.033,V,0.55729,V
2024-09-09,06:00,11.12198,V,44.75357,V,7.475,V,4.269,V,0.55729,V
2024-09-09,07:00,16.56387,V,41.21121,V,9.35,V,4.835,V,0.48763,V
2024-09-09,08:00,23.13567,V,36.5712,V,13.725,V,5.991,V,0.55729,V
2024-09-09,09:00,25.16839,V,36.92045,V,14.125,V,5.92,V,0.62695,V
2024-09-09,10:00,28.3841,V,33.47787,V,13.3,V,5.047,V,0.55729,V
2024-09-09,11:00,24.88798,V,38.66669,V,11.175,V,4.693,V,0.48763,V
2024-09-09,12:00,23.93868,V,40.76217,V,13.475,V,5.943,V,0.48763,V
2024-09-09,13:00,17.79124,V,46.5497,V,14.175,V,5.613,V,0.34831,V
2024-09-09,14:00,21.00903,V,48.69508,V,13.275,V,5.967,V,0.34831,V
2024-09-09,15:00,19.97156,V,52.13766,V,15.575,V,6.627,V,0.27864,V
2024-09-09,16:00,19.92491,V,56.82756,V,17.325,V,7.995,V,0.27864,V
2024-09-09,17:00,21.34756,V,61.51745,V,17,V,8.019,V,0.20898,V
2024-09-09,18:00,21.58514,V,63.81251,V,16.325,V,8.514,V,0.13932,V
2024-09-09,19:00,19.0782,V,58.67358,V,15.525,V,8.302,V,0.06966,V
2024-09-09,20:00,19.59906,V,52.33723,V,15,V,8.137,V,0,V
2024-09-09,21:00,45.44694,V,31.78152,V,16.575,V,9.505,V,0.20898,V
2024-09-09,22:00,45.01538,V,30.93335,V,16.6,V,9.151,V,0.27864,V
2024-09-09,23:00,15.2902,V,44.6039,V,14.45,V,7.524,V,0.06966,V
2024-09-10,00:00,13.82377,V,46.40003,V,13.925,V,7.099,V,0.13932,V
2024-09-10,01:00,11.62088,V,48.96117,V,12.175,V,6.745,V,0,V
2024-09-10,02:00,7.32521,V,49.36031,V,13.425,V,6.934,V,-99,V
2024-09-10,03:00,7.34136,V,47.99659,V,14.05,V,7.288,V,0.20936,V
2024-09-10,04:00,5.96777,V,49.09422,V,15.975,V,7.948,V,0.27914,V
2024-09-10,05:00,7.05706,V,50.29164,V,17.7,V,8.491,V,0.20936,V
2024-09-10,06:00,8.61941,V,49.14411,V,16.55,V,8.538,V,0,V
2024-09-10,07:00,11.41413,V,47.04863,V,16.925,V,8.491,V,0.13957,V
2024-09-10,08:00,14.16006,V,45.20261,V,14.7,V,7.052,V,0.27914,V
2024-09-10,09:00,13.11716,V,48.29594,V,12.525,V,5.189,V,0.20936,V
2024-09-10,10:00,12.26471,V,48.84476,V,10.1,V,4.623,V,0.27914,V
2024-09-10,11:00,10.84331,V,50.19186,V,10.725,V,4.906,V,0.27914,V
2024-09-10,12:00,12.64205,V,50.39143,V,12.675,V,6.132,V,0.27914,V
2024-09-10,13:00,12.35802,V,58.72347,V,17.2,V,7.099,V,0.27914,V
2024-09-10,14:00,11.93251,V,65.2095,V,16.7,V,7.146,V,0.27914,V
2024-09-10,15:00,13.73384,V,64.96004,V,16.5,V,7.476,V,0.27914,V
2024-09-10,16:00,13.73464,V,59.07272,V,15.525,V,7.594,V,0.27914,V
2024-09-10,17:00,13.8763,V,52.28734,V,14.625,V,7.736,V,0.27914,V
2024-09-10,18:00,12.64473,V,51.04003,V,13.5,V,7.5,V,0.27914,V
2024-09-10,19:00,13.44847,V,47.19831,V,9.15,V,5.825,V,0.27914,V
2024-09-10,20:00,13.96916,V,50.49121,V,2.95,V,1.627,V,0.34893,V
2024-09-10,21:00,18.23542,V,57.77552,V,5.025,V,3.184,V,0,V
2024-09-10,22:00,29.88658,V,45.10282,V,6.225,V,3.585,V,0,V
2024-09-10,23:00,38.50447,V,37.2697,V,6.425,V,3.609,V,0.13957,V
2024-09-11,00:00,34.66791,V,37.31959,V,7.85,V,3.797,V,0,V
2024-09-11,01:00,16.42822,V,42.17579,V,7.475,V,3.939,V,0.27964,V
2024-09-11,02:00,13.26869,V,41.44404,V,8.1,V,4.057,V,-99,V
2024-09-11,03:00,11.7057,V,41.16131,V,8.25,V,4.363,V,0.27964,V
2024-09-11,04:00,15.06886,V,36.42153,V,7.75,V,3.844,V,0.34955,V
2024-09-11,05:00,22.50626,V,33.37808,V,6.825,V,3.349,V,0.27964,V
2024-09-11,06:00,26.77208,V,27.54066,V,8.625,V,3.609,V,0.20973,V
2024-09-11,07:00,22.22053,V,30.78367,V,9.575,V,3.821,V,0.27964,V
2024-09-11,08:00,28.60788,V,32.48002,V,10.7,V,4.175,V,0.34955,V
2024-09-11,09:00,24.91114,V,40.26325,V,11.9,V,4.033,V,0.27964,V
2024-09-11,10:00,25.09879,V,45.10282,V,8.75,V,3.349,V,0.48937,V
2024-09-11,11:00,22.16289,V,49.74282,V,7.95,V,3.137,V,0.20973,V
2024-09-11,12:00,19.41895,V,52.98584,V,8.8,V,3.042,V,0.27964,V
2024-09-11,13:00,18.90092,V,52.73637,V,7.775,V,3.137,V,0.06991,V
2024-09-11,14:00,18.99305,V,54.38283,V,7.9,V,2.877,V,0.13982,V
2024-09-11,15:00,19.56351,V,48.94454,V,6.4,V,2.524,V,0.27964,V
2024-09-11,16:00,26.38498,V,39.71443,V,7.075,V,2.712,V,0.06991,V
2024-09-11,17:00,30.73178,V,40.51271,V,6.1,V,2.311,V,0.41946,V
2024-09-11,18:00,23.73418,V,46.89895,V,4.275,V,1.769,V,0.06991,V
2024-09-11,19:00,23.16528,V,43.05723,V,6.425,V,2.359,V,0.06991,V
2024-09-11,20:00,20.27925,V,47.44777,V,3.175,V,1.675,V,0,V
2024-09-11,21:00,34.21196,V,35.77292,V,5.375,V,3.09,V,0,V
2024-09-11,22:00,37.38454,V,33.42798,V,4.475,V,2.406,V,0,V
2024-09-11,23:00,38.47311,V,30.98324,V,4.825,V,2.382,V,0,V
2024-09-12,00:00,41.93207,V,26.09378,V,4.825,V,2.382,V,0,V
2024-09-12,01:00,33.05645,V,29.9355,V,4.85,V,2.311,V,0.65365,V
2024-09-12,02:00,23.38674,V,33.86038,V,6.275,V,2.642,V,-99,V
2024-09-12,03:00,32.42443,V,30.83357,V,5.15,V,2.382,V,0.56027,V
2024-09-12,04:00,31.76152,V,29.08733,V,5.475,V,2.547,V,0.56027,V
2024-09-12,05:00,26.02623,V,25.09593,V,6.525,V,2.642,V,0.56027,V
2024-09-12,06:00,20.71713,V,25.9441,V,5.6,V,2.571,V,0.56027,V
2024-09-12,07:00,23.79328,V,22.6512,V,7.075,V,3.184,V,0.56027,V
2024-09-12,08:00,34.25628,V,22.85077,V,8.9,V,3.561,V,0.77038,V
2024-09-12,09:00,31.69656,V,26.89206,V,8.75,V,3.349,V,0.84041,V
2024-09-12,10:00,19.89715,V,43.60605,V,6.5,V,2.264,V,0.56027,V
2024-09-12,11:00,20.1364,V,46.89895,V,7.35,V,2.547,V,0.56027,V
2024-09-12,12:00,19.80532,V,47.34798,V,6.7,V,2.524,V,0.35017,V
2024-09-12,13:00,21.1809,V,50.39143,V,5.225,V,2.241,V,0.35017,V
2024-09-12,14:00,22.84249,V,48.34583,V,6.925,V,2.193,V,0.28014,V
2024-09-12,15:00,26.91497,V,47.19831,V,5.325,V,1.981,V,0.56027,V
2024-09-12,16:00,25.59234,V,51.04003,V,4.225,V,1.698,V,0.42021,V
2024-09-12,17:00,28.43628,V,45.50196,V,5.625,V,2.689,V,0.28014,V
2024-09-12,18:00,21.85422,V,50.64089,V,4.575,V,2.028,V,0.14007,V
2024-09-12,19:00,30.10406,V,39.46497,V,3.9,V,2.736,V,0.14007,V
2024-09-12,20:00,25.3606,V,41.16131,V,6.7,V,3.892,V,0.14007,V
2024-09-12,21:00,21.23863,V,46.40003,V,4.875,V,3.066,V,0.07004,V
2024-09-12,22:00,31.05419,V,40.71228,V,3.25,V,2.193,V,0,V
2024-09-12,23:00,25.5558,V,39.16561,V,5.05,V,2.83,V,0.2101,V
2024-09-13,00:00,20.43488,V,41.21121,V,6.875,V,2.83,V,0.28014,V
2024-09-13,01:00,17.83632,V,42.04275,V,6.7,V,3.16,V,0.74836,V
2024-09-13,02:00,15.18005,V,43.77235,V,6.325,V,3.113,V,-99,V
2024-09-13,03:00,14.32686,V,44.25465,V,5.525,V,2.995,V,0.56127,V
2024-09-13,04:00,15.65275,V,38.66669,V,6.65,V,3.396,V,0.35079,V
2024-09-13,05:00,20.25563,V,32.92905,V,6.5,V,3.443,V,0.28063,V
2024-09-13,06:00,20.68184,V,33.82712,V,7.45,V,4.033,V,0.35079,V
2024-09-13,07:00,31.24911,V,23.84862,V,10.15,V,5.094,V,0.42095,V
2024-09-13,08:00,45.74018,V,18.6598,V,11.175,V,4.906,V,0.84191,V
2024-09-13,09:00,32.33568,V,36.67099,V,10.35,V,4.033,V,0.56127,V
2024-09-13,10:00,27.35614,V,46.15056,V,9.375,V,3.585,V,0.35079,V
2024-09-13,11:00,20.57735,V,55.82971,V,9.7,V,3.325,V,0.42095,V
2024-09-13,12:00,17.39966,V,61.91659,V,8.1,V,2.571,V,0.28063,V
2024-09-13,13:00,19.63032,V,64.5609,V,5.425,V,2.193,V,0.21048,V
2024-09-13,14:00,18.01978,V,67.15531,V,5.275,V,2.217,V,0.21048,V
2024-09-13,15:00,21.28687,V,64.11186,V,6.925,V,2.406,V,0.21048,V
2024-09-13,16:00,24.32472,V,61.66713,V,5.35,V,2.547,V,0,V
2024-09-13,17:00,28.12521,V,57.12691,V,5.625,V,2.359,V,0,V
2024-09-13,18:00,22.53123,V,63.2138,V,5.875,V,2.665,V,0,V
2024-09-13,19:00,21.39588,V,57.17681,V,6.2,V,3.208,V,0,V
2024-09-13,20:00,30.78949,V,50.24175,V,6.025,V,4.009,V,0.14032,V
2024-09-13,21:00,49.67092,V,30.634,V,10.05,V,6.651,V,0.28063,V
2024-09-13,22:00,66.07601,V,14.01979,V,13.125,V,9.057,V,0.49111,V
2024-09-13,23:00,62.04091,V,15.11743,V,15.1,V,10.259,V,0.42095,V
2024-09-14,00:00,61.34827,V,11.47528,V,14.875,V,10.354,V,0.56127,V
2024-09-14,01:00,58.04778,V,9.9785,V,15.3,V,10.566,V,0.93711,V
2024-09-14,02:00,60.28181,V,6.05362,V,16.6,V,10.755,V,-99,V
2024-09-14,03:00,56.4214,V,6.48603,V,13.95,V,9.552,V,0.63255,V
2024-09-14,04:00,48.06057,V,6.08689,V,16.525,V,11.439,V,0.63255,V
2024-09-14,05:00,43.46885,V,7.58366,V,15.025,V,10.495,V,0.63255,V
2024-09-14,06:00,41.10041,V,11.12603,V,13.125,V,8.986,V,0.4217,V
2024-09-14,07:00,38.90491,V,14.06969,V,14.025,V,9.481,V,0.56226,V
2024-09-14,08:00,30.9376,V,29.98539,V,12.775,V,7.689,V,0.28113,V
2024-09-14,09:00,28.51805,V,44.10497,V,13.425,V,5.873,V,0.56226,V
2024-09-14,10:00,23.48761,V,58.07487,V,9.95,V,4.434,V,0.35142,V
2024-09-14,11:00,12.24162,V,71.49595,V,7.75,V,3.349,V,0.21085,V
2024-09-14,12:00,9.29974,V,77.43316,V,8.05,V,3.656,V,0.28113,V
2024-09-14,13:00,10.86576,V,80.17725,V,8.125,V,3.844,V,0.35142,V
2024-09-14,14:00,9.39546,V,83.56994,V,9.175,V,4.057,V,0.21085,V
2024-09-14,15:00,8.63569,V,85.76521,V,7.7,V,3.962,V,0.35142,V
2024-09-14,16:00,12.43326,V,84.71747,V,9.475,V,4.599,V,0.77311,V
2024-09-14,17:00,11.62789,V,84.16865,V,9.525,V,4.835,V,0.8434,V
2024-09-14,18:00,13.00434,V,82.4723,V,8.75,V,4.764,V,0.77311,V
2024-09-14,19:00,19.08044,V,75.33768,V,9.475,V,5.755,V,0.77311,V
2024-09-14,20:00,22.11903,V,69.25079,V,11.525,V,7.689,V,0.4217,V
2024-09-14,21:00,19.98311,V,69.10111,V,10.325,V,7.005,V,0.70283,V
2024-09-14,22:00,16.47004,V,72.39402,V,7.575,V,4.976,V,0.70283,V
2024-09-14,23:00,15.948,V,69.64993,V,7.15,V,4.458,V,0.77311,V
2024-09-15,00:00,16.75524,V,65.35918,V,7.275,V,4.693,V,0.8434,V
2024-09-15,01:00,17.47637,V,62.66498,V,7.375,V,4.623,V,0.65714,V
2024-09-15,02:00,14.31011,V,64.92677,V,6.975,V,4.811,V,-99,V
2024-09-15,03:00,14.67421,V,63.36348,V,6.65,V,4.646,V,0.49285,V
2024-09-15,04:00,11.63473,V,64.36133,V,6.65,V,4.198,V,0.28163,V
2024-09-15,05:00,11.7773,V,61.61724,V,6.625,V,4.104,V,0.28163,V
2024-09-15,06:00,9.68796,V,61.36778,V,6.625,V,4.269,V,0.28163,V
2024-09-15,07:00,12.3944,V,55.231,V,7.425,V,4.623,V,0.28163,V
2024-09-15,08:00,11.77589,V,58.72347,V,7.55,V,4.835,V,0.28163,V
2024-09-15,09:00,12.77232,V,62.06627,V,9.25,V,4.906,V,0.28163,V
2024-09-15,10:00,14.33855,V,66.5566,V,8.825,V,4.693,V,0.49285,V
2024-09-15,11:00,11.20508,V,77.63273,V,7.15,V,3.703,V,0.42244,V
2024-09-15,12:00,7.21626,V,86.01467,V,6.75,V,3.349,V,0.28163,V
2024-09-15,13:00,8.26078,V,87.01252,V,6.25,V,3.019,V,0.28163,V
2024-09-15,14:00,8.64122,V,87.31188,V,5.925,V,3.255,V,0.28163,V
2024-09-15,15:00,12.39339,V,80.57639,V,6.875,V,3.42,V,0.49285,V
2024-09-15,16:00,13.15356,V,78.08176,V,7.65,V,3.632,V,0.28163,V
2024-09-15,17:00,13.34142,V,76.83445,V,6.925,V,3.561,V,0.28163,V
2024-09-15,18:00,21.84449,V,66.30713,V,6.95,V,3.868,V,0.49285,V
2024-09-15,19:00,18.75782,V,63.31358,V,8.05,V,4.057,V,0.28163,V
2024-09-15,20:00,21.03794,V,58.67358,V,8.125,V,4.575,V,0.21122,V
2024-09-15,21:00,20.79866,V,53.2353,V,6.9,V,4.387,V,0.28163,V
2024-09-15,22:00,12.82213,V,61.61724,V,4.05,V,2.759,V,0.28163,V
2024-09-15,23:00,20.6577,V,52.43702,V,5.475,V,3.821,V,0.28163,V
2024-09-16,00:00,27.73481,V,42.25895,V,7.9,V,4.929,V,0.28163,V
2024-09-16,01:00,25.72129,V,43.70583,V,8.4,V,5.613,V,0.84638,V
2024-09-16,02:00,15.33124,V,46.96547,V,7.175,V,4.882,V,-99,V
2024-09-16,03:00,15.67928,V,44.554,V,6.95,V,4.67,V,0.56426,V
2024-09-16,04:00,12.21015,V,43.35658,V,7.9,V,5.637,V,0.56426,V
2024-09-16,05:00,13.0638,V,37.12002,V,8.6,V,5.896,V,0.56426,V
2024-09-16,06:00,14.44251,V,31.98109,V,7.525,V,5.142,V,0.56426,V
2024-09-16,07:00,19.09585,V,25.49507,V,8.65,V,4.859,V,0.63479,V
2024-09-16,08:00,23.59428,V,22.40173,V,9.575,V,5.377,V,0.98745,V
2024-09-16,09:00,22.64085,V,24.79657,V,11.425,V,5.212,V,1.12851,V
2024-09-16,10:00,21.26266,V,31.2826,V,11.375,V,5.613,V,1.26958,V
2024-09-16,11:00,18.18252,V,40.21336,V,9.125,V,4.505,V,0.77585,V
2024-09-16,12:00,16.09756,V,49.64304,V,7.625,V,3.278,V,0.63479,V
2024-09-16,13:00,18.51864,V,53.68433,V,7.9,V,3.208,V,0.42319,V
2024-09-16,14:00,18.13882,V,56.77767,V,7.8,V,2.665,V,0.42319,V
2024-09-16,15:00,18.99577,V,56.37853,V,8.225,V,3.066,V,0.49373,V
2024-09-16,16:00,15.96036,V,59.92089,V,8.475,V,3.491,V,0.28213,V
2024-09-16,17:00,19.61915,V,57.37638,V,12.05,V,4.222,V,0.35266,V
2024-09-16,18:00,24.3699,V,49.74282,V,11.15,V,5.094,V,0.35266,V
2024-09-16,19:00,29.2636,V,41.01164,V,11.725,V,6.25,V,0.35266,V
2024-09-16,20:00,27.1774,V,39.36518,V,12.45,V,6.156,V,0.28213,V
2024-09-16,21:00,32.0605,V,29.18711,V,11.375,V,5.967,V,0.56426,V
2024-09-16,22:00,23.18507,V,38.31744,V,9.9,V,4.929,V,0.28213,V
2024-09-16,23:00,14.39509,V,43.55615,V,7.375,V,3.137,V,0.2116,V
2024-09-17,00:00,15.82132,V,38.36733,V,7.05,V,3.184,V,0.28213,V
2024-09-17,01:00,20.85317,V,33.46124,V,7.675,V,3.561,V,0.28263,V
2024-09-17,02:00,14.95831,V,36.25522,V,7.45,V,3.939,V,-99,V
2024-09-17,03:00,14.64161,V,36.82067,V,7.175,V,4.104,V,0.35328,V
2024-09-17,04:00,13.30908,V,37.66884,V,6.65,V,3.514,V,0.35328,V
2024-09-17,05:00,18.29578,V,31.83142,V,9.075,V,3.797,V,0.28263,V
2024-09-17,06:00,23.95163,V,26.39313,V,7.35,V,3.703,V,0.28263,V
2024-09-17,07:00,27.60527,V,26.94195,V,10.875,V,4.811,V,0.28263,V
2024-09-17,08:00,31.20873,V,25.99399,V,9.425,V,4.41,V,0.4946,V
2024-09-17,09:00,31.54257,V,31.88131,V,17.5,V,5.495,V,0.70657,V
2024-09-17,10:00,25.27163,V,45.80132,V,10.6,V,4.623,V,0.77722,V
2024-09-17,11:00,24.23014,V,58.5239,V,11.65,V,4.127,V,0.35328,V
2024-09-17,12:00,16.49015,V,67.15531,V,11.5,V,3.962,V,0.14131,V
2024-09-17,13:00,20.86049,V,66.90584,V,11.375,V,3.915,V,0.28263,V
2024-09-17,14:00,18.2475,V,72.39402,V,12,V,3.821,V,0.28263,V
2024-09-17,15:00,16.67705,V,72.24434,V,10.175,V,3.609,V,0.21197,V
2024-09-17,16:00,17.72402,V,72.89294,V,12.925,V,3.726,V,0.28263,V
2024-09-17,17:00,38.96484,V,54.93164,V,10.125,V,3.278,V,0.28263,V
2024-09-17,18:00,28.60901,V,59.27229,V,10.375,V,3.797,V,0.28263,V
2024-09-17,19:00,21.3358,V,57.97509,V,11.225,V,4.528,V,0.28263,V
2024-09-17,20:00,17.63315,V,57.82541,V,8.9,V,4.292,V,0.14131,V
2024-09-17,21:00,14.11676,V,59.27229,V,8.675,V,4.245,V,0.07066,V
2024-09-17,22:00,12.07143,V,59.02283,V,7.825,V,3.844,V,0.28263,V
2024-09-17,23:00,12.07237,V,60.61939,V,7.825,V,3.656,V,0.14131,V
2024-09-18,00:00,10.78854,V,59.72132,V,7.725,V,3.797,V,0,V
2024-09-18,01:00,7.48174,V,60.53623,V,8.125,V,4.009,V,0.47187,V
2024-09-18,02:00,7.22806,V,59.53838,V,8.425,V,4.292,V,-99,V
2024-09-18,03:00,5.75401,V,61.26799,V,9.375,V,4.528,V,0.35391,V
2024-09-18,04:00,8.08346,V,59.47186,V,10.025,V,4.882,V,0.42469,V
2024-09-18,05:00,9.93757,V,58.5239,V,12.05,V,5.472,V,0.42469,V
2024-09-18,06:00,15.31008,V,52.93594,V,13.45,V,5.755,V,0.42469,V
2024-09-18,07:00,22.20105,V,44.80347,V,15.175,V,6.557,V,0.56625,V
2024-09-18,08:00,28.61711,V,39.21551,V,18.025,V,7.854,V,0.77859,V
2024-09-18,09:00,37.20915,V,33.22841,V,21.675,V,9.859,V,0.84937,V
2024-09-18,10:00,24.52953,V,46.69938,V,23.55,V,10.613,V,0.56625,V
2024-09-18,11:00,20.39407,V,59.92089,V,27.875,V,12.217,V,0.56625,V
2024-09-18,12:00,21.10649,V,67.90369,V,26.35,V,11.321,V,0.35391,V
2024-09-18,13:00,18.39941,V,78.28133,V,30.65,V,13.113,V,0.56625,V
2024-09-18,14:00,17.92493,V,80.77596,V,32.65,V,13.373,V,0.84937,V
2024-09-18,15:00,18.49723,V,84.36822,V,37.325,V,14.505,V,0.84937,V
2024-09-18,16:00,19.40261,V,83.22069,V,38.725,V,15.613,V,0.84937,V
2024-09-18,17:00,19.35483,V,82.4723,V,39.3,V,16.816,V,0.63703,V
2024-09-18,18:00,20.16313,V,74.4895,V,36.225,V,16.132,V,0.84937,V
2024-09-18,19:00,18.9744,V,68.00348,V,37.025,V,15,V,0.77859,V
2024-09-18,20:00,17.88027,V,58.72347,V,24.9,V,12.335,V,0.77859,V
2024-09-18,21:00,18.16771,V,60.22025,V,21.6,V,11.109,V,0.56625,V
2024-09-18,22:00,20.40182,V,56.12906,V,19.725,V,10.354,V,0.42469,V
2024-09-18,23:00,13.45791,V,59.82111,V,18.6,V,10.118,V,0.49547,V
2024-09-19,00:00,10.41474,V,59.2224,V,17.6,V,9.835,V,0.35391,V
2024-09-19,01:00,9.96003,V,58.14139,V,21.675,V,12.005,V,0.18908,V
2024-09-19,02:00,14.14804,V,44.50411,V,22.95,V,12.901,V,-99,V
2024-09-19,03:00,12.7513,V,48.39573,V,29.275,V,17.005,V,0.28362,V
2024-09-19,04:00,12.98937,V,49.54325,V,34.925,V,21.038,V,0.21272,V
2024-09-19,05:00,15.74569,V,45.80132,V,37.75,V,23.373,V,0.28362,V
2024-09-19,06:00,18.31208,V,43.10712,V,40.525,V,25.283,V,0.28362,V
2024-09-19,07:00,23.59149,V,40.46282,V,47.375,V,28.278,V,0.35453,V
2024-09-19,08:00,28.19935,V,38.5669,V,49.75,V,31.698,V,0.35453,V
2024-09-19,09:00,23.91726,V,46.10067,V,51.1,V,32.901,V,0.35453,V
2024-09-19,10:00,19.26104,V,55.13121,V,47.775,V,31.368,V,0.35453,V
2024-09-19,11:00,27.10739,V,57.17681,V,51.275,V,32.5,V,0.56724,V
2024-09-19,12:00,24.59145,V,70.04907,V,47.75,V,28.208,V,0.56724,V
2024-09-19,13:00,21.36098,V,82.67187,V,46,V,26.722,V,0.63815,V
2024-09-19,14:00,23.88363,V,94.54629,V,46.225,V,24.882,V,1.13448,V
2024-09-19,15:00,22.50481,V,99.48565,V,42.075,V,21.816,V,1.13448,V
2024-09-19,16:00,22.07715,V,101.33167,V,42.3,V,21.274,V,1.06358,V
2024-09-19,17:00,18.462,V,100.13425,V,42.125,V,21.51,V,0.77996,V
2024-09-19,18:00,20.69746,V,90.95403,V,38.175,V,21.887,V,0.77996,V
2024-09-19,19:00,22.31456,V,84.71747,V,42.175,V,24.623,V,0.85086,V
2024-09-19,20:00,22.36248,V,75.43746,V,49.45,V,26.91,V,0.70905,V
2024-09-19,21:00,20.8876,V,67.30498,V,40.475,V,26.203,V,0.42543,V
2024-09-19,22:00,18.88801,V,67.45466,V,40.075,V,27.099,V,0.21272,V
2024-09-19,23:00,14.55965,V,75.13811,V,43.025,V,29.788,V,0.21272,V
2024-09-20,00:00,12.75229,V,81.42456,V,46.925,V,32.17,V,0.28362,V
2024-09-20,01:00,9.71151,V,85.21639,V,44.2,V,30.661,V,0.18941,V
2024-09-20,02:00,7.29973,V,86.946,V,42.7,V,29.127,V,-99,V
2024-09-20,03:00,9.37895,V,86.66327,V,44.625,V,29.222,V,0.21309,V
2024-09-20,04:00,10.23536,V,86.26413,V,44.15,V,28.986,V,0.21309,V
2024-09-20,05:00,10.75857,V,82.5222,V,40.375,V,27.359,V,0.21309,V
2024-09-20,06:00,15.04197,V,71.79531,V,40.75,V,27.241,V,0.21309,V
2024-09-20,07:00,23.08442,V,57.42627,V,44.975,V,28.797,V,0.21309,V
2024-09-20,08:00,30.45868,V,45.9011,V,54.575,V,30.519,V,0.28412,V
2024-09-20,09:00,33.97607,V,39.86411,V,46.95,V,30.118,V,0.42618,V
2024-09-20,10:00,28.60684,V,44.6039,V,43.3,V,27.948,V,0.42618,V
2024-09-20,11:00,25.13089,V,59.72132,V,38.65,V,23.585,V,0.42618,V
2024-09-20,12:00,31.03041,V,70.99703,V,41.35,V,23.326,V,0.49721,V
2024-09-20,13:00,33.88937,V,78.28133,V,39.6,V,22.76,V,0.7103,V
2024-09-20,14:00,27.9903,V,87.96048,V,39.225,V,21.698,V,0.85236,V
2024-09-20,15:00,28.08565,V,95.64392,V,50.775,V,23.043,V,1.2075,V
2024-09-20,16:00,28.3728,V,96.4422,V,48.875,V,22.948,V,1.27853,V
2024-09-20,17:00,39.56092,V,86.76306,V,37.35,V,21.368,V,0.92339,V
2024-09-20,18:00,40.13602,V,82.62198,V,37.825,V,22.076,V,0.85236,V
2024-09-20,19:00,45.13511,V,77.08391,V,37.9,V,22.76,V,0.99442,V
2024-09-20,20:00,36.56596,V,76.38542,V,38.975,V,23.113,V,0.78133,V
2024-09-20,21:00,23.7114,V,75.28778,V,37.75,V,22.995,V,0.56824,V
2024-09-20,22:00,21.28243,V,71.44606,V,34.9,V,22.76,V,0.35515,V
2024-09-20,23:00,20.66377,V,66.45681,V,32.8,V,20.873,V,0.35515,V
2024-09-21,00:00,19.56883,V,61.06842,V,32.625,V,20.849,V,0.28412,V
